,Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Sex_female
793,0,1,0.6728321114698664,0,0,-0.028188153442532622,1,0,0
794,0,3,-0.32200750689935886,0,0,-0.4869637059270619,0,0,0
795,0,2,0.7407301567673289,0,0,-0.38425834737480163,0,0,0
796,1,1,1.49982848795782,0,0,-0.12410041434046051,0,0,1
797,1,3,0.1334514918149359,0,0,-0.4711178398050634,0,0,1
798,0,3,0.05754165869588678,0,0,-0.500376854316807,1,0,0
799,0,3,0.05754165869588678,1,1,-0.15990100482206035,0,0,1
800,0,2,0.3611809911720833,0,0,-0.38425834737480163,0,0,0
801,1,2,0.1334514918149359,1,1,-0.11764536183006419,0,0,1
802,1,1,-1.3847451705660465,1,2,1.768767271741191,0,0,0
803,1,3,-2.187871204965586,0,1,-0.47447012081576173,1,0,0
804,1,3,-0.17018784066126058,0,0,-0.5054917992923142,0,0,0
805,0,3,0.1334514918149359,0,0,-0.4893944114858396,0,0,0
806,0,1,0.7407301567673289,0,0,-0.6458408992300158,0,0,0
807,0,3,-0.8533763387327027,0,0,-0.4893944114858396,0,0,1
808,0,2,0.7407301567673289,0,0,-0.38425834737480163,0,0,0
809,1,1,0.28527115805303416,1,0,0.42262321642474343,0,0,1
810,0,3,-0.24609767378030972,0,0,-0.4871307163255541,0,0,0
811,0,3,0.7407301567673289,0,0,-0.15990100482206035,0,0,0
812,0,2,0.4370908242911324,0,0,-0.4345626842700351,0,0,0
813,0,3,-1.7642943361612922,4,2,-0.016533644670644925,0,0,1
814,0,3,0.09549657525541135,0,0,-0.4838609344273639,0,0,0
815,0,1,0.6728321114698664,0,0,-0.6458408992300158,0,0,0
816,0,3,-0.4738271731374571,0,0,-0.4863761512721256,0,0,1
817,0,2,0.1334514918149359,1,1,0.09874779810542371,1,0,0
818,0,3,1.0443694892435254,0,0,-0.5160557100403134,0,0,0
819,0,3,-1.4606550036850958,3,2,-0.08444449947921012,0,0,0
820,1,1,1.7275579873149676,1,1,1.2355413006517164,0,0,1
821,1,3,-0.17018784066126058,0,0,-0.4715363718880317,0,0,0
822,0,1,0.6648203236482798,0,0,-0.6458408992300158,0,0,0
823,1,3,-0.17018784066126058,0,1,-0.39482225812280064,0,0,1
824,0,3,-2.0679336686374885,4,1,0.15274044898181577,0,0,0
825,0,3,-0.31133308754920963,0,0,-0.5059948426612667,0,1,0
826,0,3,-0.31133308754920963,0,0,0.490952603316277,0,0,0
827,1,2,-2.143843501756538,0,2,0.09874779810542371,1,0,0
828,1,3,-0.31133308754920963,0,0,-0.4898974548547919,0,1,0
830,1,3,-1.0811058380898502,1,0,-0.35499732068958223,1,0,1
831,1,2,-2.1567481733867764,1,1,-0.26855837251576464,0,0,0
832,0,3,-0.31133308754920963,0,0,-0.500376854316807,1,0,0
833,0,3,-0.4738271731374571,0,0,-0.4878007700929986,0,0,0
834,0,3,-0.8533763387327027,0,0,-0.47883050073784056,0,0,0
835,1,1,0.7407301567673289,1,1,1.0274483563039418,1,0,1
836,0,3,-0.6256468393755553,0,0,-0.4715363718880317,0,0,0
837,0,3,-0.31133308754920963,0,0,-0.4838609344273639,0,0,0
838,1,3,0.20936132493398504,0,0,0.490952603316277,0,0,0
839,1,1,0.6728321114698664,0,0,-0.048225376914642,1,0,0
840,0,3,-0.7015566724946045,0,0,-0.4863761512721256,0,0,0
841,0,2,-1.0051960049708009,0,0,-0.4345626842700351,0,0,0
842,1,1,0.05754165869588678,0,0,-0.02206712172912058,1,0,1
843,0,3,0.39913590773160784,0,0,-0.5163072317247895,1,0,0
844,0,3,-0.9292861718517519,0,0,-0.4715363718880317,0,0,0
845,0,3,0.9684596561244763,0,0,-0.4939218018064106,0,0,0
846,0,3,-0.31133308754920963,8,2,0.7536257531953796,0,0,0
847,0,3,0.4370908242911324,0,0,-0.4869637059270619,1,0,0
848,0,2,-0.09427800754221147,0,1,0.018176347787066203,0,0,0
849,1,1,0.6728321114698664,1,0,1.1470901790020895,1,0,1
850,0,3,-1.9161140023993906,4,2,-0.016533644670644925,0,0,0
851,0,3,3.3975743159340484,0,0,-0.4893944114858396,0,0,0
852,0,3,-1.536564836804145,1,1,-0.3390689554550755,1,0,1
853,1,1,-1.0051960049708009,0,1,0.1469554502388639,0,0,1
854,0,2,1.1202793223625744,1,0,-0.12267579551958754,0,0,1
855,1,3,-0.8533763387327027,0,1,-0.4577026792418425,0,0,1
856,1,1,1.1961891554816237,1,1,2.67156310861214,0,0,1
857,1,1,1.6516481541959185,0,0,-0.11160884140263616,0,0,0
858,1,3,-0.39791734001840795,0,3,-0.2583304947382258,1,0,1
859,0,3,-0.31133308754920963,0,0,-0.500376854316807,1,0,0
860,0,3,0.8925498230054272,2,0,-0.3619574287424067,0,0,0
861,0,2,-0.6256468393755553,1,0,-0.4144409495119417,0,0,0
862,1,1,1.423918654838771,0,0,-0.12410041434046051,0,0,1
863,0,3,-0.31133308754920963,8,2,0.7536257531953796,0,0,1
864,0,2,-0.39791734001840795,0,0,-0.38425834737480163,0,0,0
865,1,2,0.9684596561244763,0,0,-0.38425834737480163,0,0,1
866,1,2,-0.17018784066126058,1,0,-0.3669878624319301,1,0,1
867,0,1,0.1334514918149359,0,0,0.3702221947677166,0,0,0
868,0,3,-0.31133308754920963,0,0,-0.4546844190281285,0,0,0
869,1,3,-1.9161140023993906,1,1,-0.4218195896477346,0,0,0
870,0,3,-0.24609767378030972,0,0,-0.4869637059270619,0,0,0
871,1,1,1.348008821719722,1,1,0.41164077359377604,0,0,1
872,0,1,0.28527115805303416,0,0,-0.5452322254395487,0,0,0
873,0,3,1.348008821719722,0,0,-0.4647452864071752,0,0,0
874,1,2,-0.09427800754221147,1,0,-0.1629192650357743,1,0,1
875,1,3,-1.0811058380898502,0,0,-0.500461365602791,1,0,1
876,0,3,-0.7015566724946045,0,0,-0.4477263231487798,0,0,0
877,0,3,-0.7774665056136536,0,0,-0.4869637059270619,0,0,0
878,0,3,-0.31133308754920963,0,0,-0.4869637059270619,0,0,0
879,1,1,2.031197319791164,0,1,1.0274483563039418,1,0,1
880,1,2,-0.32200750689935886,0,1,-0.12267579551958754,0,0,1
881,0,3,0.28527115805303416,0,0,-0.4869637059270619,0,0,0
882,0,3,-0.5497370062565062,0,0,-0.43422665129957494,0,0,1
883,0,2,-0.09427800754221147,0,0,-0.4345626842700351,0,0,0
884,0,3,-0.32200750689935886,0,0,-0.5039826691854573,0,0,0
885,0,3,0.7407301567673289,0,5,-0.05979537440054569,0,1,1
886,0,2,-0.17018784066126058,0,0,-0.38425834737480163,0,0,0
887,1,1,-0.7774665056136536,0,0,-0.042188856487213974,0,0,1
888,0,3,-0.31133308754920963,1,2,-0.1739862191527257,0,0,1
889,1,1,-0.24609767378030972,0,0,-0.042188856487213974,1,0,0
890,0,3,0.20936132493398504,0,0,-0.4898974548547919,0,1,0
